Time,m_omega,m_omega_dot,m_omega_dot_dot,m_accel_dot,M_omega,M_omega_dot,M_omega_dot_dot,M_accel_dot,excited?
89.1695,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.172,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.1744,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.1769,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.1793,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.1818,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.1842,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.1867,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.1891,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.1916,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.194,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.1965,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.1989,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2014,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2039,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2063,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2088,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2112,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2137,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2161,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.221,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2259,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2284,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2308,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2333,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2358,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2382,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2407,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2431,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2456,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.248,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2505,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2529,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2554,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2578,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2603,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2627,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2652,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2676,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2701,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2726,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.275,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2775,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2799,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2824,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2848,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2873,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2897,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2922,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2946,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2971,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.2995,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.302,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3044,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3069,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3094,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3118,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3143,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3167,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3192,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3216,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3241,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3265,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.329,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3363,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3388,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3413,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3437,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3462,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3486,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3511,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3535,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.356,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3584,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3609,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3633,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3658,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3682,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3707,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3731,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3756,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3781,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3805,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.383,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3854,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3879,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3903,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3928,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3952,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.3977,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4001,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4026,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.405,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4075,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4099,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4124,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4149,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4173,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4198,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4222,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4247,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4271,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4296,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.432,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4345,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4369,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4394,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4418,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4443,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4468,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4492,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4517,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4541,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4566,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.459,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4615,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4639,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4664,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4688,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4713,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4737,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4762,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4786,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4811,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4836,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.486,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4885,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4909,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4934,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4958,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.4983,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5007,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5032,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5056,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5081,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5105,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.513,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5154,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5204,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5228,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5253,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5277,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5302,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5326,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5351,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5375,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.54,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5424,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5449,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5473,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5498,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5523,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5547,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5572,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5596,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5621,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5645,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.567,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5694,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5719,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5743,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5768,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5792,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5817,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5841,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5866,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5891,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5915,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.594,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5964,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.5989,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6013,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6038,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6062,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6087,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6111,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6136,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.616,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6185,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.621,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6234,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6259,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6283,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6308,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6332,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6357,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6381,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6406,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.643,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6455,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6479,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6504,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6553,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6578,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6602,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6627,0.694185,0.0339997,0.0255909,0.708203,2.72108,0.0804777,0.0873219,2.30518,1
89.6651,0.694185,0.0339997,0.0255909,0.708203,2.74534,0.0804777,0.0873219,2.30518,1
89.6676,0.694185,0.0339997,0.0255909,0.708203,2.78345,0.0804777,0.0873219,2.30518,1
89.67,0.694185,0.0339997,0.0255909,0.708203,2.82186,0.0804777,0.0873219,2.30518,1
89.6725,0.694185,0.0339997,0.0255909,0.708203,2.86059,0.0804777,0.0873219,2.30518,1
89.6749,0.694185,0.0339997,0.0255909,0.708203,2.90006,0.0804777,0.0873219,2.30518,1
89.6774,0.694185,0.0339997,0.0255909,0.708203,2.93803,0.0804777,0.0873219,2.30518,1
89.6798,0.694185,0.0339997,0.0255909,0.708203,2.97828,0.0804777,0.0873219,2.30518,1
89.6823,0.694185,0.0339997,0.0255909,0.708203,3.01626,0.0804777,0.0873219,2.30518,1
89.6847,0.694185,0.0339997,0.0255909,0.708203,3.05882,0.0804777,0.0873219,2.30518,1
89.6872,0.694185,0.0339997,0.0255909,0.708203,3.09241,0.0804777,0.0873219,2.30518,1
89.6896,0.694185,0.0339997,0.0255909,0.708203,3.12569,0.0804777,0.0873219,2.30518,1
89.6921,0.694185,0.0339997,0.0255909,0.708203,3.16105,0.0804777,0.0873219,2.30518,1
89.6946,0.694185,0.0339997,0.0255909,0.708203,3.19973,0.0804777,0.0873219,2.30518,1
89.697,0.694185,0.0339997,0.0255909,0.708203,3.23801,0.0804777,0.0873219,2.30518,1
89.6995,0.694185,0.0339997,0.0255909,0.708203,3.27362,0.0804777,0.0873219,2.30518,1
89.7019,0.694185,0.0339997,0.0255909,0.708203,3.31294,0.0804777,0.0873219,2.30518,1
89.7044,0.694185,0.0339997,0.0255909,0.708203,3.34842,0.0804777,0.0873219,2.30518,1
89.7068,0.694185,0.0339997,0.0255909,0.708203,3.38275,0.0804777,0.0873219,2.30518,1
89.7093,0.694185,0.0339997,0.0255909,0.708203,3.42081,0.0804777,0.0873219,2.30518,1
89.7117,0.694185,0.0339997,0.0255909,0.708203,3.45361,0.0804777,0.0873219,2.30518,1
89.7142,0.694185,0.0339997,0.0255909,0.708203,3.48251,0.0804777,0.0873219,2.30518,1
89.7166,0.694185,0.0339997,0.0255909,0.708203,3.51377,0.0804777,0.0873219,2.30518,1
89.7191,0.694185,0.0339997,0.0255909,0.708203,3.5453,0.0804777,0.0873219,2.30518,1
89.7215,0.694185,0.0339997,0.0255909,0.708203,3.57311,0.0804777,0.0873219,2.30518,1
89.724,0.694185,0.0339997,0.0255909,0.708203,3.60319,0.0804777,0.0873219,2.30518,1
89.7265,0.694185,0.0339997,0.0255909,0.708203,3.62843,0.0804777,0.0873219,2.30518,1
89.7289,0.694185,0.0339997,0.0255909,0.708203,3.65788,0.0804777,0.0873219,2.30518,1
89.7314,0.694185,0.0339997,0.0255909,0.708203,3.68869,0.0804777,0.0873219,2.30518,1
89.7338,0.694185,0.0339997,0.0255909,0.708203,3.71329,0.0804777,0.0873219,2.30518,1
89.7363,0.694185,0.0339997,0.0255909,0.708203,3.73585,0.0804777,0.0873219,2.30518,1
89.7387,0.694185,0.0339997,0.0255909,0.708203,3.76009,0.0804777,0.0873219,2.30518,1
89.7412,0.694185,0.0339997,0.0255909,0.708203,3.78492,0.0804777,0.0873219,2.30518,1
89.7436,0.694185,0.0339997,0.0255909,0.708203,3.8122,0.0804777,0.0873219,2.30518,1
89.7461,0.694185,0.0339997,0.0255909,0.708203,3.83421,0.0804777,0.0873219,2.30518,1
89.7485,0.694185,0.0339997,0.0255909,0.708203,3.85723,0.0804777,0.0873219,2.30518,1
89.751,0.694185,0.0339997,0.0255909,0.708203,3.87865,0.0804777,0.0873219,2.30518,1
89.7534,0.694185,0.0339997,0.0255909,0.708203,3.90448,0.0804777,0.0873219,2.30518,1
89.7559,0.694185,0.0339997,0.0255909,0.708203,3.93117,0.0804777,0.0873219,2.30518,1
89.7583,0.694185,0.0339997,0.0255909,0.708203,3.95696,0.0804777,0.0873219,2.30518,1
89.7608,0.694185,0.0339997,0.0255909,0.708203,3.97917,0.0804777,0.0873219,2.30518,1
89.7633,0.694185,0.0339997,0.0255909,0.708203,4.00079,0.0804777,0.0873219,2.30518,1
89.7657,0.694185,0.0339997,0.0255909,0.708203,4.02776,0.0804777,0.0873219,2.30518,1
89.7682,0.694185,0.0339997,0.0255909,0.708203,4.05723,0.0804777,0.0873219,2.30518,1
89.7706,0.694185,0.0339997,0.0255909,0.708203,4.08216,0.0804777,0.0873219,2.30518,1
89.7731,0.694185,0.0339997,0.0255909,0.708203,4.10108,0.0804777,0.0873219,2.30518,1
89.7755,0.694185,0.0339997,0.0255909,0.708203,4.1079,0.0804777,0.0873219,2.30518,1
89.778,0.694185,0.0339997,0.0255909,0.708203,4.10912,0.0804777,0.0873219,2.30518,1
89.7804,0.694185,0.0339997,0.0255909,0.708203,4.11192,0.0804777,0.0873219,2.30518,1
89.7829,0.694185,0.0339997,0.0255909,0.708203,4.11192,0.0804777,0.0873219,2.30518,1
89.7853,0.694185,0.0339997,0.0255909,0.708203,4.11386,0.0804777,0.0873219,2.30518,1
89.7878,0.694185,0.0339997,0.0255909,0.708203,4.12721,0.0804777,0.0873219,2.30518,1
89.7902,0.694185,0.0339997,0.0255909,0.708203,4.14882,0.0804777,0.0873219,2.30518,1
89.7927,0.694185,0.0339997,0.0255909,0.708203,4.16511,0.0804777,0.0873219,2.30518,1
89.7951,0.694185,0.0339997,0.0255909,0.708203,4.18079,0.0804777,0.0873219,2.30518,1
89.7976,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8001,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8027,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.805,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8074,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8099,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8123,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8148,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8172,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8197,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8221,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.827,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8295,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.832,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8344,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8369,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8393,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8418,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8442,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8467,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8491,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.8516,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
89.854,0.694185,0.0339997,0.0255909,0.708203,4.18485,0.0804777,0.0873219,2.30518,1
